Time,Temp,Humidity
2023-12-15 15:44:00,72.8448,56.8662
2023-12-15 15:45:00,72.8448,56.8662
2023-12-15 15:46:00,72.8448,56.8662
2023-12-15 15:47:00,72.8448,56.8662
2023-12-15 15:48:00,72.8448,56.8662
2023-12-15 15:49:00,72.8448,56.8662
2023-12-15 15:50:00,72.8448,56.8662
2023-12-15 15:51:00,72.8448,56.8662
2023-12-15 15:52:00,72.8448,56.8662
2023-12-15 15:53:00,72.8448,56.8662
2023-12-15 15:54:00,72.8448,56.8662
2023-12-15 15:55:00,72.8448,56.8662
2023-12-15 15:56:00,72.8448,56.8662
2023-12-15 15:57:00,72.8448,56.8662
2023-12-15 15:58:00,72.8448,56.8662
2023-12-15 15:59:00,72.8448,56.8662
2023-12-15 16:00:00,72.8448,56.8662
2023-12-15 16:01:00,72.8448,56.8662
2023-12-15 16:02:00,72.8448,56.8662
2023-12-15 16:03:00,72.8448,56.8662
2023-12-15 16:04:00,72.8448,56.8662
2023-12-15 16:05:00,72.8448,56.8662
2023-12-15 16:06:00,72.8448,56.8662
2023-12-15 16:07:00,72.8448,56.8662
2023-12-15 16:08:00,72.8448,56.8662
2023-12-15 16:09:00,72.8448,56.8662
2023-12-15 16:10:00,72.8448,56.8662
2023-12-15 16:11:00,72.8448,56.8662
2023-12-15 16:12:00,72.8448,56.8662
2023-12-15 16:13:00,72.8448,56.8662
2023-12-15 16:14:00,72.8448,56.8662
2023-12-15 16:15:00,72.8448,56.8662
2023-12-15 16:16:00,72.8448,56.8662
2023-12-15 16:17:00,72.8448,56.8662
2023-12-15 16:18:00,72.8448,56.8662
2023-12-15 16:19:00,72.8448,56.8662
2023-12-15 16:20:00,72.8448,56.8662
2023-12-15 16:21:00,72.8448,56.8662
2023-12-15 16:22:00,72.8448,56.8662
2023-12-15 16:23:00,72.8448,56.8662
2023-12-15 16:24:00,72.8448,56.8662
2023-12-15 16:25:00,72.8448,56.8662
2023-12-15 16:26:00,72.8448,56.8662
2023-12-15 16:27:00,72.8448,56.8662
2023-12-15 16:28:00,72.8448,56.8662
2023-12-15 16:29:00,72.8448,56.8662
2023-12-15 16:30:00,72.8448,56.8662
2023-12-15 16:31:00,72.8448,56.8662
2023-12-15 16:32:00,72.8448,56.8662
2023-12-15 16:33:00,72.8448,56.8662
2023-12-15 16:34:00,72.8448,56.8662
2023-12-15 16:35:00,72.8448,56.8662
2023-12-15 16:36:00,72.8448,56.8662
2023-12-15 16:37:00,72.8448,56.8662
2023-12-15 16:38:00,72.8448,56.8662
2023-12-15 16:39:00,72.8448,56.8662
2023-12-15 16:40:00,72.8448,56.8662
2023-12-15 16:41:00,72.8448,56.8662
2023-12-15 16:42:00,72.8448,56.8662
2023-12-15 16:43:00,72.8448,56.8662
2023-12-15 16:44:00,72.8448,56.8662
2023-12-15 16:45:00,72.8448,56.8662
2023-12-15 16:46:00,72.8448,56.8662
2023-12-15 16:47:00,72.8448,56.8662
2023-12-15 16:48:00,72.8448,56.8662
2023-12-15 16:49:00,72.8448,56.8662
2023-12-15 16:50:00,72.8448,56.8662
2023-12-15 16:51:00,72.8448,56.8662
2023-12-15 16:52:00,72.8448,56.8662
2023-12-15 16:53:00,72.8448,56.8662
2023-12-15 16:54:00,72.8448,56.8662
2023-12-15 16:55:00,72.8448,56.8662
2023-12-15 16:56:00,72.8448,56.8662
2023-12-15 16:57:00,72.8448,56.8662
2023-12-15 16:58:00,72.8448,56.8662
2023-12-15 16:59:00,72.8448,56.8662
2023-12-15 17:00:00,72.8448,56.8662
2023-12-15 17:01:00,72.8448,56.8662
2023-12-15 17:02:00,72.8448,56.8662
2023-12-15 17:03:00,72.8448,56.8662
2023-12-15 17:04:00,72.8448,56.8662
2023-12-15 17:05:00,72.8448,56.8662
2023-12-15 17:06:00,72.8448,56.8662
2023-12-15 17:07:00,72.8448,56.8662
2023-12-15 17:08:00,72.8448,56.8662
2023-12-15 17:09:00,72.8448,56.8662
2023-12-15 17:10:00,72.8448,56.8662
2023-12-15 17:11:00,72.8448,56.8662
2023-12-15 17:12:00,72.8448,56.8662
2023-12-15 17:13:00,72.8448,56.8662
2023-12-15 17:14:00,72.8448,56.8662
2023-12-15 17:15:00,72.8448,56.8662
2023-12-15 17:16:00,72.8448,56.8662
2023-12-15 17:17:00,72.8448,56.8662
2023-12-15 17:18:00,72.8448,56.8662
2023-12-15 17:19:00,72.8448,56.8662
2023-12-15 17:20:00,72.8448,56.8662
2023-12-15 17:21:00,72.8448,56.8662
2023-12-15 17:22:00,72.8448,56.8662
2023-12-15 17:23:00,72.8448,56.8662
2023-12-15 17:24:00,72.8448,56.8662
2023-12-15 17:25:00,72.8448,56.8662
2023-12-15 17:26:00,72.8448,56.8662
2023-12-15 17:27:00,72.8448,56.8662
2023-12-15 17:28:00,72.8448,56.8662
2023-12-15 17:29:00,72.8448,56.8662
2023-12-15 17:30:00,72.8448,56.8662
2023-12-15 17:31:00,72.8448,56.8662
2023-12-15 17:32:00,72.8448,56.8662
2023-12-15 17:33:00,72.8448,56.8662
2023-12-15 17:34:00,72.8448,56.8662
2023-12-15 17:35:00,72.8448,56.8662
2023-12-15 17:36:00,72.8448,56.8662
2023-12-15 17:37:00,72.8448,56.8662
2023-12-15 17:38:00,72.8448,56.8662
2023-12-15 17:39:00,72.8448,56.8662
2023-12-15 17:40:00,72.8448,56.8662
2023-12-15 17:41:00,72.8448,56.8662
2023-12-15 17:42:00,72.8448,56.8662
2023-12-15 17:43:00,72.8448,56.8662
2023-12-15 17:44:00,72.8448,56.8662
2023-12-15 17:45:00,72.8448,56.8662
2023-12-15 17:46:00,72.8448,56.8662
2023-12-15 17:47:00,72.8448,56.8662
2023-12-15 17:48:00,72.8448,56.8662
2023-12-15 17:49:00,72.8448,56.8662
2023-12-15 17:50:00,72.8448,56.8662
2023-12-15 17:51:00,72.8448,56.8662
2023-12-15 17:52:00,72.8448,56.8662
2023-12-15 17:53:00,72.8448,56.8662
2023-12-15 17:54:00,72.8448,56.8662
2023-12-15 17:55:00,72.8448,56.8662
2023-12-15 17:56:00,72.8448,56.8662
2023-12-15 17:57:00,72.8448,56.8662
2023-12-15 17:58:00,72.8448,56.8662
2023-12-15 17:59:00,72.8448,56.8662
2023-12-15 18:00:00,72.8448,56.8662
2023-12-15 18:01:00,72.8448,56.8662
2023-12-15 18:02:00,72.8448,56.8662
2023-12-15 18:03:00,72.8448,56.8662
2023-12-15 18:04:00,72.8448,56.8662
2023-12-15 18:05:00,72.8448,56.8662
2023-12-15 18:06:00,72.8448,56.8662
2023-12-15 18:07:00,72.8448,56.8662
2023-12-15 18:08:00,72.8448,56.8662
2023-12-15 18:09:00,72.8448,56.8662
2023-12-15 18:10:00,72.8448,56.8662
2023-12-15 18:11:00,72.8448,56.8662
2023-12-15 18:12:00,72.8448,56.8662
2023-12-15 18:13:00,72.8448,56.8662
2023-12-15 18:14:00,72.8448,56.8662
2023-12-15 18:15:00,72.8448,56.8662
2023-12-15 18:16:00,72.8448,56.8662
2023-12-15 18:17:00,72.8448,56.8662
2023-12-15 18:18:00,72.8448,56.8662
2023-12-15 18:19:00,72.8448,56.8662
2023-12-15 18:20:00,72.8448,56.8662
2023-12-15 18:21:00,72.8448,56.8662
2023-12-15 18:22:00,72.8448,56.8662
2023-12-15 18:23:00,72.8448,56.8662
2023-12-15 18:24:00,72.8448,56.8662
2023-12-15 18:25:00,72.8448,56.8662
2023-12-15 18:26:00,72.8448,56.8662
